date,cases_diff,daily_cases,total_cases,daily_doses,total_doses,lockdown_level,hospitalised,icu,vent,daily_deaths,deaths,pcr_tests,temp_celc,schools_closed,restaurants_closed,home_gatherings,outdoor_gatherings,masks_mandate,international_travel,,,,,
09/19/2021,-170,898,51256,81251,8884534,5,1236,234,123,13,295,15793747,17,1,1,0,2,1,1,,,,,
09/20/2021,137,1035,52291,46133,8930667,5,1206,233,123,4,299,15918397,19,1,1,0,2,1,1,,,,,
09/21/2021,76,1111,53402,126700,9057367,5,1268,242,118,10,309,16040058,13,1,1,0,2,1,1,,,,,
09/22/2021,-76,1035,54437,129504,9186871,5,1232,242,122,5,314,16173897,13,1,1,0,2,1,1,,,,,
09/23/2021,-55,980,55417,125615,9312486,5,1244,233,112,6,320,16313079,17,1,1,0,2,1,1,,,,,
09/24/2021,47,1027,56444,126728,9439214,5,1186,232,110,11,331,16444747,20,1,1,0,2,1,1,,,,,
09/25/2021,-121,906,57350,140511,9579725,5,1187,229,118,11,342,16552852,16,1,1,0,2,1,1,,,,,
09/26/2021,-110,796,58146,85578,9665303,5,1146,222,117,9,351,16659303,13,1,1,0,2,1,1,,,,,
09/27/2021,28,824,58970,40539,9705842,5,1155,214,115,12,363,16752880,15,1,1,0,2,1,1,,,,,
09/28/2021,70,894,59864,127855,9833697,5,1155,213,113,7,370,16885159,16,1,1,0,2,1,1,,,,,
09/29/2021,62,956,60820,129124,9962821,5,1082,212,108,15,385,17005440,17,1,1,0,2,1,1,,,,,
09/30/2021,-120,836,61656,114338,10077159,5,1090,213,105,6,391,17126433,18,1,1,0,2,1,1,,,,,
10/1/2021,-13,823,62479,121763,10198922,5,1055,210,104,15,406,17238767,17,1,1,0,2,1,1,,,,,
10/2/2021,-146,677,63156,124439,10323361,5,1005,202,99,10,416,17337033,16,1,1,0,2,1,1,,,,,
10/3/2021,-55,622,63778,64184,10387545,5,981,195,93,10,426,17425243,18,1,1,0,2,1,1,,,,,
10/4/2021,-33,589,64367,29762,10417307,5,959,193,97,6,432,17502135,21,1,1,0,2,1,1,,,,,
10/5/2021,-52,537,64904,22152,10439459,5,978,190,94,7,439,17587777,18,1,1,0,2,1,1,,,,,
10/6/2021,88,625,65529,140225,10579684,5,959,188,93,10,449,17678457,17,1,1,0,2,1,1,,,,,
10/7/2021,38,663,66192,119982,10699666,5,911,181,85,8,457,17790643,19,1,1,0,2,1,1,,,,,
10/8/2021,-151,512,66704,115924,10815590,5,856,170,75,11,468,17894031,18,1,1,0,2,1,1,,,,,
10/9/2021,-16,496,67200,121514,10937104,5,812,163,75,11,479,17973925,19,1,1,0,2,1,1,,,,,
10/10/2021,-55,441,67641,75640,11012744,5,794,159,76,6,485,18060080,18,1,1,0,2,1,1,,,,,
10/11/2021,-75,366,68007,42317,11055061,5,769,153,71,8,493,18143578,13,1,0,500,1000,1,1,,,,,
10/12/2021,65,431,68438,118477,11173538,2,766,155,74,5,498,18232566,15,1,0,500,1000,1,1,,,,,
10/13/2021,-34,397,68835,124384,11297922,2,716,150,76,4,502,18338074,16,1,0,500,1000,1,1,,,,,
10/14/2021,9,406,69241,112935,11410857,2,711,143,75,6,508,18423207,19,1,0,500,1000,1,1,,,,,
10/15/2021,-82,324,69565,102122,11512979,2,677,145,77,4,512,18508207,17,1,0,500,1000,1,1,,,,,
10/16/2021,-28,296,69861,96245,11609224,2,652,138,73,2,514,18574518,17,1,0,500,1000,1,1,,,,,
10/17/2021,-19,277,70138,49114,11658338,2,619,137,71,10,524,18643625,17,1,0,500,1000,1,1,,,,,
10/18/2021,-41,236,70374,41117,11699455,2,606,132,71,5,529,18703898,18,1,0,500,1000,1,1,,,,,
10/19/2021,74,310,70684,81658,11781113,2,589,128,69,4,533,18794495,17,1,0,500,1000,1,1,,,,,
10/20/2021,38,348,71032,73386,11854499,2,552,124,66,7,540,18883159,17,1,0,500,1000,1,1,,,,,
10/21/2021,10,358,71390,70055,11924554,2,523,124,64,1,541,18969394,19,1,0,500,1000,1,1,,,,,
10/22/2021,-21,337,71727,68914,11993468,2,482,125,67,5,546,19045988,19,1,0,500,1000,1,1,,,,,
10/23/2021,-41,296,72023,66713,12060181,2,469,123,66,2,548,19110106,20,1,0,500,1000,1,1,,,,,
10/24/2021,-34,262,72285,39116,12099297,2,480,119,67,4,552,19176846,18,1,0,500,1000,1,1,,,,,
10/25/2021,14,276,72561,15598,12114895,2,474,116,57,4,556,19236458,17,0,0,500,1000,1,1,,,,,
10/26/2021,-13,263,72824,46411,12161306,2,457,109,57,1,557,19307810,17,0,0,500,1000,1,1,,,,,
10/27/2021,39,302,73126,47270,12208576,2,418,97,43,3,560,19397685,20,0,0,500,1000,1,1,,,,,
10/28/2021,-35,267,73393,48231,12256807,2,381,82,38,2,562,19487363,22,0,0,500,1000,1,1,,,,,
10/29/2021,-62,205,73598,48475,12305282,2,363,80,32,2,564,19570203,25,0,0,500,1000,1,1,,,,,
10/30/2021,-30,175,73773,46956,12352238,2,343,81,33,3,567,19647474,17,0,0,500,1000,1,1,,,,,
10/31/2021,-35,140,73913,25507,12377745,2,340,78,32,1,568,19722852,17,0,0,500,1000,1,1,,,,,
11/1/2021,1,141,74054,11227,12388972,2,349,77,33,4,572,19785709,18,0,0,500,1000,1,0,,,,,
11/2/2021,99,240,74294,38705,12427677,2,333,72,35,4,576,19844697,20,0,0,500,1000,1,0,,,,,
11/3/2021,52,292,74586,43007,12470684,2,309,68,32,4,580,19959000,21,0,0,500,1000,1,0,,,,,
11/4/2021,-81,211,74797,39825,12510509,2,302,64,31,4,584,20053661,19,0,0,500,1000,1,0,,,,,
11/5/2021,55,266,75063,36441,12546950,2,285,61,28,3,587,20134242,20,0,0,500,1000,1,0,,,,,
11/6/2021,-21,245,75308,37877,12584827,2,270,55,27,3,590,20206592,20,0,0,500,1000,1,0,,,,,
11/7/2021,-59,186,75494,15389,12600216,2,269,52,24,1,591,20276868,20,0,0,500,1000,1,0,,,,,
11/8/2021,18,204,75698,6127,12606343,2,264,48,20,7,598,20329807,20,0,0,500,1000,1,0,,,,,
11/9/2021,31,235,75933,30108,12636451,2,254,42,20,4,602,20396487,20,0,0,500,1000,1,0,,,,,
11/10/2021,26,261,76194,27790,12664241,2,235,41,17,3,605,20492291,20,0,0,500,1000,1,0,,,,,
11/11/2021,-6,255,76449,25235,12689476,2,228,40,16,1,606,20569300,18,0,0,500,1000,1,0,,,,,
11/12/2021,-2,253,76702,24707,12714183,2,236,34,15,2,608,20646419,17,0,0,500,1000,1,0,,,,,
11/13/2021,-63,190,76892,23776,12737959,2,228,32,16,0,608,20705334,18,0,0,500,1000,1,0,,,,,
11/14/2021,-10,180,77072,9340,12747299,2,224,32,16,1,609,20763212,17,0,0,500,1000,1,0,,,,,
11/15/2021,17,197,77269,3183,12750482,2,216,32,15,1,610,20813665,17,0,0,500,1000,1,0,,,,,
11/16/2021,37,234,77503,19149,12769631,2,210,32,16,2,612,20881558,17,0,0,500,1000,1,0,,,,,
11/17/2021,23,257,77760,17810,12787441,2,207,33,15,0,612,20969662,17,0,0,500,1000,1,0,,,,,
11/18/2021,-56,201,77961,17737,12805178,2,199,29,14,3,615,21050064,20,0,0,500,1000,1,0,,,,,
11/19/2021,-14,187,78148,16080,12821258,2,196,28,15,3,618,21122957,21,0,0,500,1000,1,0,,,,,
11/20/2021,-15,172,78320,15432,12836690,2,191,28,17,0,618,21184639,18,0,0,500,1000,1,0,,,,,
11/21/2021,0,172,78492,5856,12842546,2,192,32,15,0,618,21239969,16,0,0,500,1000,1,0,,,,,
11/22/2021,-5,167,78659,1609,12844155,2,202,30,15,3,621,21285374,18,0,0,500,1000,1,0,,,,,
11/23/2021,93,260,78919,14202,12858357,2,196,34,13,2,623,21337676,19,0,0,500,1000,1,0,,,,,
11/24/2021,9,269,79188,15146,12873503,2,195,35,10,2,625,21417993,21,0,0,500,1000,1,0,,,,,
11/25/2021,-11,258,79446,13035,12886538,2,191,31,10,0,625,21492919,22,0,0,500,1000,1,0,,,,,
11/26/2021,-27,231,79677,13798,12900336,2,185,27,10,0,625,21565946,17,0,0,500,1000,1,0,,,,,
11/27/2021,-46,185,79862,14226,12914562,2,174,26,10,0,625,21627990,17,0,0,500,1000,1,0,,,,,
11/28/2021,-41,144,80006,4939,12919501,2,165,24,9,0,625,21682140,18,0,0,500,1000,1,0,,,,,
11/29/2021,27,171,80177,1700,12921201,2,170,25,10,0,625,21729315,18,0,0,500,1000,1,0,,,,,
11/30/2021,77,248,80425,13713,12934914,2,160,26,11,3,628,21791481,20,0,0,500,1000,1,0,,,,,
12/1/2021,40,288,80713,13929,12948843,2,154,25,11,0,628,21876884,22,0,0,500,1000,1,0,,,,,
12/2/2021,62,350,81063,13643,12962486,2,144,24,10,0,628,21958761,22,0,0,500,1000,1,0,,,,,
12/3/2021,-70,280,81343,14713,12977199,2,140,25,10,0,628,22039691,21,0,0,500,1000,1,0,,,,,
12/4/2021,7,287,81630,16208,12993407,2,139,25,8,1,629,22108126,19,0,0,500,1000,1,0,,,,,
12/5/2021,-68,219,81849,5451,12998858,2,148,26,5,1,630,22174797,18,0,0,500,1000,1,0,,,,,
12/6/2021,14,233,82082,1817,13000675,2,152,24,5,0,630,22235929,19,0,0,500,1000,1,0,,,,,
12/7/2021,174,407,82489,14458,13015133,2,155,28,5,2,632,22294635,21,0,0,500,1000,1,0,,,,,
12/8/2021,10,417,82906,13894,13029027,2,151,25,7,1,633,22387201,18,0,0,500,1000,1,0,,,,,
12/9/2021,96,513,83419,14418,13043445,2,151,25,8,1,634,22472084,19,0,0,500,1000,1,0,,,,,
12/10/2021,12,525,83944,15197,13058642,2,158,24,9,0,634,22562307,17,0,0,500,1000,1,0,,,,,
12/11/2021,-11,514,84458,17075,13075717,2,150,25,8,3,637,22644824,18,0,0,500,1000,1,0,,,,,
12/12/2021,21,535,84993,7358,13083075,2,156,23,7,2,639,22735628,19,0,0,500,1000,1,0,,,,,
12/13/2021,300,835,85828,3080,13086155,2,171,24,9,0,639,22810629,20,0,0,500,1000,1,0,,,,,
12/14/2021,559,1394,87222,29054,13115209,2,168,21,9,1,640,22897191,20,0,0,500,1000,1,0,,,,,
12/15/2021,853,2247,89469,35672,13150881,2,166,24,7,1,641,23001692,22,0,0,500,1000,1,0,,,,,
12/16/2021,-537,1710,91179,43268,13194149,2,192,26,8,0,641,23145630,21,0,0,500,1000,1,0,,,,,
12/17/2021,1026,2736,93915,47860,13242009,2,215,24,8,1,642,23273213,22,0,0,500,1000,1,0,,,,,
12/18/2021,-258,2478,96393,54277,13296286,2,206,26,9,1,643,23410362,25,0,0,500,1000,1,0,,,,,
12/19/2021,-128,2350,98743,27512,13323798,2,227,28,10,0,643,23559299,26,0,0,500,1000,1,0,,,,,
12/20/2021,914,3264,102007,13738,13337536,2,261,33,11,0,643,23703667,25,0,0,500,1000,1,0,,,,,
12/21/2021,645,3909,105916,51909,13389445,2,284,39,11,2,645,23840639,26,0,0,500,1000,1,0,,,,,
12/22/2021,2051,5960,111876,55084,13444529,2,302,40,12,2,647,23992082,24,0,0,500,1000,1,0,,,,,
12/23/2021,-410,5550,117426,60241,13504770,2,347,45,13,1,648,24152553,23,0,0,500,1000,1,0,,,,,
12/24/2021,882,6432,123858,55176,13559946,2,382,53,12,1,649,24316697,23,0,0,500,1000,1,0,,,,,
12/25/2021,248,6680,130538,0,13559946,2,388,52,14,0,649,24465958,25,0,0,500,1000,1,0,,,,,
12/26/2021,-806,5874,136412,0,13559946,2,458,52,15,0,649,24575503,23,0,0,500,1000,1,0,,,,,
12/27/2021,889,6763,143175,44737,13604683,2,521,55,17,3,652,24672744,19,0,0,500,1000,1,0,,,,,
12/28/2021,3776,10539,153714,7921,13612604,2,557,60,19,1,653,24766325,19,0,0,500,1000,1,0,,,,,
12/29/2021,5419,15958,169672,8967,13621571,2,625,61,23,3,656,24924083,18,0,0,500,1000,1,0,,,,,
12/30/2021,6267,22225,191897,40150,13661721,2,747,63,24,1,657,25021284,21,0,0,500,1000,1,0,,,,,
12/31/2021,-3724,18501,210398,38138,13699859,2,834,69,19,6,663,25169694,23,0,0,500,1000,1,0,,,,,
1/1/2022,306,18807,229205,0,13699859,1,903,79,26,5,668,25288972,24,0,0,500,1000,1,0,,,,,
1/2/2022,2220,21027,250232,0,13699859,1,1069,83,24,1,669,25378991,24,0,0,500,1000,1,0,,,,,
1/3/2022,5216,26243,276475,58872,13758731,1,1205,95,25,4,673,25475756,25,0,0,500,1000,1,0,,,,,
1/4/2022,2660,28903,305378,11666,13770397,1,1349,104,27,3,676,25559132,24,0,0,500,1000,1,0,,,,,
1/5/2022,10430,39333,344711,54221,13824618,1,1491,118,32,7,683,25667976,23,0,0,500,1000,1,0,,,,,
1/6/2022,1323,40656,385367,69480,13894098,1,1609,130,38,6,689,25779207,25,0,0,500,1000,1,0,,,,,
1/7/2022,-3033,37623,422990,71225,13965323,1,1741,134,33,11,700,25891932,24,0,0,500,1000,1,0,,,,,
1/8/2022,-9493,28130,451120,75522,14040845,1,1796,145,40,9,709,26008847,24,0,0,500,1000,1,0,,,,,
1/9/2022,-8684,19446,470566,47362,14088207,1,1930,150,38,16,725,26107833,23,0,0,500,1000,1,0,,,,,
1/10/2022,12601,32047,502613,28573,14116780,1,2029,159,47,18,743,26192166,25,0,0,500,1000,1,0,,,,,
1/11/2022,-3985,28062,530675,84069,14200849,1,2190,170,51,11,754,26263491,25,0,0,500,1000,1,0,,,,,
1/12/2022,1312,29374,560049,99189,14300038,1,2246,175,54,21,775,26397902,23,0,0,500,1000,1,0,,,,,
01/13/2022,-7131,22243,582292,104653,14404691,1,2383,180,60,22,797,26486066,22,0,0,500,1000,1,0,,,,,
01/14/2022,4352,26595,608887,103964,14508655,1,2547,185,60,29,826,26595123,24,0,0,500,1000,1,0,,,,,
01/15/2022,-6999,19596,628483,102050,14610705,1,2485,192,58,20,846,26677704,24,0,0,500,1000,1,0,,,,,
01/16/2022,-2099,17497,645980,58183,14668888,1,2541,188,61,20,866,26800451,25,0,0,500,1000,1,0,,,,,
01/17/2022,-1622,15875,661855,27467,14696355,1,2635,199,61,17,883,26886218,25,0,0,500,1000,1,0,,,,,
01/18/2022,3112,18987,680842,107747,14804102,1,2641,209,63,36,919,26953767,23,0,0,500,1000,1,0,,,,,
01/19/2022,-1322,17665,698507,101572,14905674,1,2863,217,66,32,951,27038743,21,0,0,500,1000,1,0,,,,,
01/20/2022,3867,21532,720039,102516,15008190,1,2781,212,68,25,976,27112002,21,0,0,500,1000,1,0,,,,,
01/21/2022,173,21705,741744,103345,15111535,1,2743,209,68,46,1022,27193256,21,0,0,500,1000,1,0,,,,,
01/22/2022,-5342,16363,758107,100781,15212316,1,2762,204,70,40,1062,27249464,21,0,0,500,1000,1,0,,,,,
01/23/2022,-1401,14962,773069,55544,15267860,1,2712,189,72,24,1086,27326136,21,0,0,500,1000,1,0,,,,,
01/24/2022,5754,20716,793785,25350,15293210,1,2816,196,69,24,1110,27374617,22,0,0,500,1000,1,0,,,,,
01/25/2022,-1843,18873,812658,99440,15392650,1,2943,183,72,29,1139,27432133,23,0,0,500,1000,1,0,,,,,
01/26/2022,-2491,16382,829040,91663,15484313,1,2794,175,75,28,1167,27499879,23,0,0,500,1000,1,0,,,,,
01/27/2022,-3005,13377,842417,11271,15495584,1,2722,181,72,29,1196,27565594,24,0,0,500,1000,1,0,,,,,
01/28/2022,-1447,11930,854347,89118,15584702,1,2737,189,78,70,1266,27603057,25,0,0,500,1000,1,0,,,,,
01/29/2022,2088,14018,868365,99719,15684421,1,2693,186,73,48,1314,27661157,25,0,0,500,1000,1,0,,,,,
01/30/2022,-2250,11768,880133,51406,15735827,1,2663,182,73,52,1366,27711928,25,0,0,500,1000,1,0,,,,,
01/31/2022,1411,13179,893312,19194,15755021,1,2779,185,67,26,1392,27749194,25,0,0,500,1000,1,0,,,,,
2/1/2022,-81,13098,906410,73329,15828350,1,2749,186,70,30,1422,27785428,26,0,0,500,1000,1,0,,,,,
2/2/2022,-1382,11716,918126,78931,15907281,1,2623,170,72,27,1449,27827606,21,0,0,500,1000,1,0,,,,,
2/3/2022,-1731,9985,928111,68960,15976241,1,2578,160,68,38,1487,27866454,20,0,0,500,1000,1,0,,,,,
2/4/2022,-1295,8690,936801,71295,16047536,1,2494,160,75,31,1518,27905803,20,0,0,500,1000,1,0,,,,,
2/5/2022,-1687,7003,943804,66168,16113704,1,2337,152,70,18,1536,27935437,21,0,0,500,1000,1,0,,,,,
2/6/2022,271,7274,951078,25760,16139464,1,2321,147,66,28,1564,27971134,22,0,0,500,1000,1,0,,,,,
2/7/2022,2814,10088,961166,9863,16149327,1,2099,137,60,14,1578,28007047,20,0,0,500,1000,1,0,,,,,
2/8/2022,-353,9735,970901,58954,16208281,1,2068,132,61,18,1596,28036288,19,0,0,500,1000,1,0,,,,,
2/9/2022,201,9936,980837,65021,16273302,1,1906,132,61,20,1616,28076725,23,0,0,500,1000,1,0,,,,,
2/10/2022,-1517,8419,989256,59668,16332970,1,1795,121,55,24,1640,28108892,24,0,0,500,1000,1,0,,,,,
2/11/2022,-467,7952,997208,54819,16387789,1,1716,108,48,19,1659,28153064,22,0,0,500,1000,1,0,,,,,
2/12/2022,-1355,6597,1003805,54246,16442035,1,1650,104,47,32,1691,28184715,21,0,0,500,1000,1,0,,,,,
02/13/2022,-764,5833,1009638,24095,16466130,1,1614,93,42,22,1713,28211485,22,0,0,500,1000,1,0,,,,,
02/14/2022,4385,10218,1019856,9685,16475815,1,1649,100,47,14,1727,28235519,22,0,0,500,1000,1,0,,,,,
02/15/2022,-787,9431,1029287,46604,16522419,1,1583,96,47,16,1743,28252170,23,0,0,500,1000,1,0,,,,,
02/16/2022,-448,8983,1038270,43340,16565759,1,1478,92,46,27,1770,28295745,23,0,0,500,1000,1,0,,,,,
02/17/2022,-929,8054,1046324,38565,16604324,1,1447,92,47,14,1784,28340061,24,0,0,500,1000,1,0,,,,,
02/18/2022,-942,7112,1053436,39199,16643523,1,1381,92,44,15,1799,28375561,24,0,0,500,1000,1,0,,,,,
02/19/2022,-1949,5163,1058599,41682,16685205,1,1297,81,40,12,1811,28405579,22,0,0,500,1000,1,0,,,,,
02/20/2022,1489,6652,1065251,18164,16703369,1,1280,77,35,21,1832,28428169,24,0,0,500,1000,1,0,,,,,
02/21/2022,1520,8172,1073423,7324,16710693,1,1288,74,33,7,1839,28443932,25,0,0,500,1000,1,0,,,,,
02/22/2022,387,8559,1081982,34594,16745287,1,1293,71,31,14,1853,28480054,22,0,0,500,1000,1,0,,,,,
02/23/2022,-563,7996,1089978,33723,16779010,1,1246,69,29,6,1859,28516047,22,0,0,500,1000,1,0,,,,,
02/24/2022,-640,7356,1097334,29918,16808928,1,1211,59,27,12,1871,28553702,23,0,0,500,1000,1,0,,,,,
02/25/2022,-985,6371,1103705,29522,16838450,1,1144,64,28,6,1877,28585420,22,0,0,500,1000,0,0,,,,,
02/26/2022,-587,5784,1109489,31635,16870085,1,1130,59,24,11,1888,28612535,21,0,0,500,1000,0,0,,,,,
02/27/2022,594,6378,1115867,14338,16884423,1,1146,58,21,7,1895,28638739,22,0,0,500,1000,0,0,,,,,
02/28/2022,3519,9897,1125764,5720,16890143,1,1136,55,16,6,1901,28658490,22,0,0,500,1000,0,0,,,,,
3/1/2022,636,10533,1136297,27249,16917392,1,1098,49,18,9,1910,28681852,21,0,0,500,1000,0,0,,,,,
3/2/2022,168,10701,1146998,22437,16939829,1,1072,45,19,5,1915,28716945,21,0,0,500,1000,0,0,,,,,
3/3/2022,-872,9829,1156827,20837,16960666,1,1035,43,17,9,1924,28747133,22,0,0,500,1000,0,0,,,,,
3/4/2022,-142,9687,1166514,21189,16981855,1,1000,42,18,2,1926,28778326,23,0,0,500,1000,0,0,,,,,
3/5/2022,-733,8954,1175468,23422,17005277,1,995,45,18,10,1936,28808745,24,0,0,500,1000,0,0,,,,,
3/6/2022,951,9905,1185373,11764,17017041,1,1009,43,16,5,1941,28838850,22,0,0,500,1000,0,0,,,,,
3/7/2022,3301,13206,1198579,4365,17021406,1,1066,43,16,5,1946,28864144,24,0,0,500,1000,0,0,,,,,
3/8/2022,1250,14456,1213035,23888,17045294,1,1070,43,16,5,1951,28885562,21,0,0,500,1000,0,0,,,,,
3/9/2022,996,15452,1228487,21899,17067193,1,1038,39,16,9,1960,28918288,21,0,0,500,1000,0,0,,,,,
3/10/2022,-1587,13865,1242352,23511,17090704,1,991,39,14,4,1964,28962875,19,0,0,500,1000,0,0,,,,,
3/11/2022,95,13960,1256312,24205,17114909,1,998,39,15,7,1971,29001059,20,0,0,500,1000,0,0,,,,,
3/12/2022,-2031,11929,1268241,29057,17143966,1,966,40,15,4,1975,29034553,21,0,0,500,1000,0,0,,,,,
03/13/2022,-5794,6135,1274376,19088,17163054,1,965,44,20,7,1982,29077696,20,0,0,500,1000,0,0,,,,,
03/14/2022,18536,24671,1299047,6530,17169584,1,1005,47,15,1,1983,29108697,20,0,0,500,1000,0,0,,,,,
03/15/2022,-6061,18610,1317657,28268,17197852,1,1032,38,19,6,1989,29139497,21,0,0,500,1000,0,0,,,,,
03/16/2022,2161,20771,1338428,24876,17222728,1,1016,36,15,5,1994,29188484,21,0,0,500,1000,0,0,,,,,
03/17/2022,-1763,19008,1357436,26582,17249310,1,1036,34,17,5,1999,29235979,22,0,0,500,1000,0,0,,,,,
03/18/2022,-88,18920,1376356,26401,17275711,1,1060,32,15,6,2005,29273985,23,0,0,500,1000,0,0,,,,,
03/19/2022,-2621,16299,1392655,29670,17305381,1,1090,29,13,12,2017,29321601,21,0,0,500,1000,0,0,,,,,
03/20/2022,-707,15592,1408247,18167,17323548,1,1124,33,15,4,2021,29374198,21,0,0,500,1000,0,0,,,,,
03/21/2022,6115,21707,1429954,7626,17331174,1,1163,34,15,4,2025,29408046,21,0,0,500,1000,0,0,,,,,
03/22/2022,2602,24309,1454263,25103,17356277,1,1177,41,13,4,2029,29438118,21,0,0,500,1000,0,0,,,,,
03/23/2022,1040,25349,1479612,24116,17380393,1,1162,44,13,5,2034,29497056,22,0,0,500,1000,0,0,,,,,
03/24/2022,-2957,22392,1502004,18895,17399288,1,1180,43,14,8,2042,29541462,20,0,0,500,1000,0,0,,,,,
03/25/2022,-3189,19203,1521207,22590,17421878,1,1182,43,15,9,2051,29598206,20,0,0,500,1000,0,0,,,,,
03/26/2022,-2828,16375,1537582,25145,17447023,1,1177,44,15,4,2055,29649365,20,0,0,500,1000,0,0,,,,,
03/27/2022,648,17023,1554605,15678,17462701,1,1171,47,18,2,2057,29701401,19,0,0,500,1000,0,0,,,,,
03/28/2022,5822,22845,1577450,6504,17469205,1,1270,55,17,0,2057,29750882,21,0,0,500,1000,0,0,,,,,
03/29/2022,1305,24150,1601600,21175,17490380,1,1283,53,18,9,2066,29785582,21,0,0,500,1000,0,0,,,,,
03/30/2022,458,24608,1626208,18106,17508486,1,1301,46,14,15,2081,29846083,21,0,0,500,1000,0,0,,,,,
03/31/2022,-2352,22256,1648464,16524,17525010,1,1326,39,16,17,2098,29897052,19,0,0,500,1000,0,0,,,,,
4/1/2022,-3164,19092,1667556,18136,17543146,1,1345,43,13,333,2431,29955528,16,0,0,500,1000,0,0,,,,,
4/2/2022,-3566,15526,1683082,18568,17561714,1,1302,47,16,13,2444,29999038,18,0,0,500,1000,0,0,,,,,
4/3/2022,382,15908,1698990,10706,17572420,1,1355,50,19,11,2455,30041036,19,0,0,500,1000,0,0,,,,,
4/4/2022,5843,21751,1720741,4582,17577002,1,1418,56,18,6,2461,30087665,21,0,0,500,1000,0,0,,,,,
4/5/2022,886,22637,1743378,16840,17593842,1,1467,56,17,11,2472,30125851,20,0,0,500,1000,0,0,,,,,
4/6/2022,-1104,21533,1764911,15783,17609625,1,1444,51,18,15,2487,30184499,18,0,0,500,1000,0,0,,,,,
4/7/2022,-2022,19511,1784422,16165,17625790,1,1437,48,15,16,2503,30241039,19,0,0,500,1000,0,0,,,,,
4/8/2022,-2447,17064,1801486,16380,17642170,1,1435,44,13,8,2511,30293115,20,0,0,500,1000,0,0,,,,,
4/9/2022,-2560,14504,1815990,17044,17659214,1,1437,47,18,10,2521,30337448,20,0,0,500,1000,0,0,,,,,
4/10/2022,-921,13583,1829573,5716,17664930,1,1492,56,20,8,2529,30380749,20,0,0,500,1000,0,0,,,,,
4/11/2022,3061,16644,1846217,2778,17667708,1,1568,62,22,3,2532,30413027,21,0,0,500,1000,0,0,,,,,
4/12/2022,1432,18076,1864293,24882,17692590,1,1584,70,24,11,2543,30444800,20,0,0,500,1000,0,0,,,,,
04/13/2022,-1548,16528,1880821,19306,17711896,1,1583,71,24,8,2551,30490434,18,0,0,500,1000,0,0,,,,,
04/14/2022,-2129,14399,1895220,16361,17728257,1,1582,71,23,21,2572,30536969,18,0,0,500,1000,0,0,,,,,
04/15/2022,-2186,12213,1907433,17099,17745356,1,1488,72,19,16,2588,30577083,19,0,0,500,1000,0,0,,,,,
04/16/2022,-2625,9588,1917021,1154,17746510,1,1491,72,20,18,2606,30616949,19,0,0,500,1000,0,0,,,,,
04/17/2022,1609,11197,1928218,2176,17748686,1,1527,64,18,6,2612,30638085,19,0,0,500,1000,0,0,,,,,
04/18/2022,807,12004,1940222,606,17749292,1,1576,67,22,4,2616,30662695,20,0,0,500,1000,0,0,,,,,
04/19/2022,4358,16362,1956584,1676,17750968,1,1623,70,21,8,2624,30683553,21,0,0,500,1000,0,0,,,,,
04/20/2022,85,16447,1973031,17348,17768316,1,1639,72,24,15,2639,30711751,19,0,0,500,1000,0,0,,,,,
04/21/2022,-2414,14033,1987064,16666,17784982,1,1641,69,22,16,2655,30754118,17,0,0,500,1000,0,0,,,,,
04/22/2022,-2003,12030,1999094,18752,17803734,1,1632,63,18,13,2668,30794827,17,0,0,500,1000,0,0,,,,,
04/23/2022,-2287,9743,2008837,19432,17823166,1,1617,60,20,16,2684,30827242,18,0,0,500,1000,0,0,,,,,
04/24/2022,-1403,8340,2017177,8418,17831584,1,1588,64,20,8,2692,30857481,18,0,0,500,1000,0,0,,,,,
04/25/2022,2127,10467,2027644,3091,17834675,1,1631,64,22,4,2696,30879427,18,0,0,500,1000,0,0,,,,,
04/26/2022,2220,12687,2040331,1226,17835901,1,1695,67,22,18,2714,30900725,18,0,0,500,1000,0,0,,,,,
04/27/2022,69,12756,2053087,18793,17854694,1,1743,73,25,10,2724,30922873,18,0,0,500,1000,0,0,,,,,
04/28/2022,-398,12358,2065445,17474,17872168,1,1701,76,23,18,2742,30962009,19,0,0,500,1000,0,0,,,,,
04/29/2022,-2268,10090,2075535,18152,17890320,1,1645,68,18,7,2749,30997241,21,0,0,500,1000,0,0,,,,,
04/30/2022,-1269,8821,2084356,17777,17908097,1,1623,69,19,20,2769,31030951,19,0,0,500,1000,0,0,,,,,
5/1/2022,-1064,7757,2092113,7795,17915892,1,1604,75,23,5,2774,31059819,17,0,0,500,1000,0,0,,,,,
5/2/2022,2933,10690,2102803,1810,17917702,1,1656,72,24,5,2779,31082643,17,0,0,500,1000,0,0,,,,,
5/3/2022,736,11426,2114229,17041,17934743,1,1513,71,24,23,2802,31104434,18,0,0,500,1000,0,0,,,,,
5/4/2022,5935,17361,2131590,17497,17952240,1,1510,68,23,21,2823,31140146,19,0,0,500,1000,0,0,,,,,
5/5/2022,-4738,12623,2144213,19116,17971356,1,1529,62,24,21,2844,31183516,19,0,0,500,1000,0,0,,,,,
5/6/2022,-2468,10155,2154368,18981,17990337,1,1499,54,19,7,2851,31209434,15,0,0,500,1000,0,0,,,,,
5/7/2022,-1735,8420,2162788,18270,18008607,1,1481,54,19,19,2870,31242263,13,0,0,500,1000,0,0,,,,,
